trans_id,lang,translation
川久保,en,Kawakubo
川久保,ko,가와쿠보
川久保,zh-cn,川久保
川久保,zh-tw,川久保
上千束,ja-Hrkt,かみせんぞく
上千束,en,Kami Senzoku
上千束,ko,가미센조쿠
上千束,zh-cn,上千束
上千束,zh-tw,上千束
長田,ja,長田
長田,ja-Hrkt,ながた
長田,en,Nagata [Kamiura]
長田,ko,나가타 [가미우라]
長田,zh-cn,長田［上浦］
長田,zh-tw,长田［上浦］
柿木,ja,柿木
柿木,ja-Hrkt,かきぎ
柿木,en,Kakigi
柿木,ko,가키기
柿木,zh-cn,柿木
柿木,zh-tw,柿木
明野南町④,ja,明野南町④
明野南町④,ja-Hrkt,あけのみなみまち
明野南町④,en,Akeno Minamimachi 2 [Oita Yuki]
明野南町④,ko,아케노미나미마치2 [오이타유키]
明野南町④,zh-cn,明野南町２［开往大分］
明野南町④,zh-tw,明野南町２［往大分］
舞鶴高校前,en,Maizuru Koko Mae
舞鶴高校前,ko,마이즈루코코마에
舞鶴高校前,zh-cn,舞鹤高校前
舞鶴高校前,zh-tw,舞鶴高校前
大分県立病院,ja,大分県立病院
大分県立病院,ja-Hrkt,おおいたけんりつびょういん
大分県立病院,en,Oita Kenritsu Byoin
大分県立病院,ko,오이타켄리쓰뵤인
大分県立病院,zh-cn,大分县立医院
大分県立病院,zh-tw,大分縣立醫院
松原,en,Matsubara [Oita]
松原,ko,마쓰바라 [오이타]
松原,zh-cn,松原［大分］
松原,zh-tw,松原［大分］
竹町大分銀行前,ja,竹町大分銀行前
竹町大分銀行前,ja-Hrkt,たけまち
竹町大分銀行前,en,Takemachi Oita Ginko Mae
竹町大分銀行前,ko,다케마치오이타긴코마에
竹町大分銀行前,zh-cn,竹町大分银行前
竹町大分銀行前,zh-tw,竹町大分銀行前
公民館前,en,Kominkan Mae [Tajiri Green Heights]
公民館前,ko,코민칸마에 [다지리그린하이츠]
公民館前,zh-cn,公民馆前［田尻绿地住宅区］
公民館前,zh-tw,公民館前［田尻綠地公寓］
水産基地前,en,Suisan Kichi mae
水産基地前,ko,스이산키치마에
水産基地前,zh-cn,水产基地前
水産基地前,zh-tw,水產基地前
滝尾保養院前,en,Takio Hoyoin Mae
滝尾保養院前,ko,다키오호요인마에
滝尾保養院前,zh-cn,泷尾保养院前
滝尾保養院前,zh-tw,瀧尾保養院前
三佐,en,Misa
三佐,ko,미사
三佐,zh-cn,三佐
三佐,zh-tw,三佐
杭の内,ja-Hrkt,くえのうち
杭の内,en,Kuenouchi
杭の内,ko,구에노우치
杭の内,zh-cn,杭之内
杭の内,zh-tw,杭之內
ハイランド郵便局前,ja,ハイランド郵便局前
ハイランド郵便局前,ja-Hrkt,はいらんどゆうびんきょくまえ
ハイランド郵便局前,en,Highland Yubinkyoku Mae
ハイランド郵便局前,ko,하이랜드유빈쿄쿠마에
ハイランド郵便局前,zh-cn,高地邮局前
ハイランド郵便局前,zh-tw,高地郵局前
さつき町,en,Satsukimachi
さつき町,ko,사쓰키마치
さつき町,zh-cn,五月町
さつき町,zh-tw,五月町
西野浦東,en,Nishinoura Higashi
西野浦東,ko,니시노우라히가시
西野浦東,zh-cn,西野浦東
西野浦東,zh-tw,西野浦东
賀来神社前,ja,賀来神社前
賀来神社前,ja-Hrkt,かくじんじゃまえ
吹浦,en,Fukiura
吹浦,ko,후키우라
吹浦,zh-cn,吹浦
吹浦,zh-tw,吹浦
オアシス広場前,en,Oasis Hiroba Mae [Higashigawa]
オアシス広場前,ko,오아시스히로바마에 [히가시가와]
オアシス広場前,zh-cn,绿洲广场前［东侧］
オアシス広場前,zh-tw,綠洲廣場前［東側］
楠本,en,Kusumoto
楠本,ko,구스모토
楠本,zh-cn,楠本
楠本,zh-tw,楠本
大分大学正門,en,Oita Daigaku Seimon
大分大学正門,ko,오이타다이가쿠세이몬
大分大学正門,zh-cn,大分大学正门
大分大学正門,zh-tw,大分大學正門
賀来神社前,en,Kaku Jinja Mae
賀来神社前,ko,가쿠진자마에
賀来神社前,zh-cn,贺来神社前
賀来神社前,zh-tw,賀來神社前
角道,en,Kakudo
角道,ko,가쿠도
角道,zh-cn,角道
角道,zh-tw,角道
挾間小学校前,en,Hasama Shogakko Mae
挾間小学校前,ko,하사마쇼갓코마에
挾間小学校前,zh-cn,挟间小学校前
挾間小学校前,zh-tw,挾間小學校前
元田,en,Motoda
元田,ko,모토다
元田,zh-cn,元田
元田,zh-tw,元田
大鶴入口,ja-Hrkt,おおつるいりぐち
大鶴入口,en,Otsuru Iriguchi
大鶴入口,ko,오쓰루이리구치
大鶴入口,zh-cn,大鹤入口
大鶴入口,zh-tw,大鶴入口
大分バス団地入口,en,Oita Bus Danchi Iriguchi
大分バス団地入口,ko,오이타버스단치이리구치
大分バス団地入口,zh-cn,大分巴士团地入口
大分バス団地入口,zh-tw,大分巴士團地入口
地松浦入口,en,Jimatsura Iriguchi
地松浦入口,ko,지마쓰라이리구치
地松浦入口,zh-cn,地松浦入口
地松浦入口,zh-tw,地松浦入口
黒土,en,Kurotsuchi
黒土,ko,구로쓰치
黒土,zh-cn,黑土
黒土,zh-tw,黑土
豊饒,en,Bunyo
豊饒,ko,부뇨
豊饒,zh-cn,丰饶
豊饒,zh-tw,豐饒
鯛網代,ja,鯛網代
鯛網代,ja-Hrkt,たいあじろ
米水津小学校前,ja,米水津小学校前
米水津小学校前,ja-Hrkt,よのうづしょうがっこうまえ
米水津小学校前,en,Yonozu Shogakko mae
米水津小学校前,ko,요노우즈쇼갓코마에
米水津小学校前,zh-cn,米水津小学校前
米水津小学校前,zh-tw,米水津小學校前
鯛網代,en,Taiajiro
鯛網代,ko,다이아지로
鯛網代,zh-cn,鯛網代
鯛網代,zh-tw,鲷网代
佐伯コスモタウン前,ja,佐伯コスモタウン前
佐伯コスモタウン前,ja-Hrkt,さいきこすもたうんまえ
波越入口,en,Nango Irikuchi
波越入口,ko,난고이리쿠치
波越入口,zh-cn,波越入口
波越入口,zh-tw,波越入口
中村入口,en,Nakamura Iriguchi
中村入口,ko,나카무라이리구치
中村入口,zh-cn,中村入口
中村入口,zh-tw,中村入口
松浦越,en,Matsuragoshi
松浦越,ko,마쓰라고시
松浦越,zh-cn,松浦越
松浦越,zh-tw,松浦越
京が丘ペガサス公園,en,Kyogaoka Pegasus Koen
京が丘ペガサス公園,ko,교가오카페가수스코엔
京が丘ペガサス公園,zh-cn,京丘天马公园
京が丘ペガサス公園,zh-tw,京丘天馬公園
だいかく病院前,en,Daikaku Byoin Mae
だいかく病院前,ko,다이카쿠뵤인마에
だいかく病院前,zh-cn,大角医院前
だいかく病院前,zh-tw,大角醫院前
府内大橋④,en,Funai Ohashi [Hatakenaka Homen]
府内大橋④,ko,후나이오하시 [하타케나카방면]
府内大橋④,zh-cn,府内大桥［畑中方向］
府内大橋④,zh-tw,府內大橋［畑中方向］
森町下,en,Morimachi Shimo
森町下,ko,모리마치시모
森町下,zh-cn,森町下
森町下,zh-tw,森町下
蒲江郵便局前,en,Kamae Yubinkyoku mae
蒲江郵便局前,ko,가마에유빈쿄쿠마에
蒲江郵便局前,zh-cn,蒲江邮局前
蒲江郵便局前,zh-tw,蒲江郵局前
岡原,en,Okabaru
岡原,ko,오카바루
岡原,zh-cn,冈原
岡原,zh-tw,岡原
堂園,en,Dozono
堂園,ko,도조노
堂園,zh-cn,堂园
堂園,zh-tw,堂園
古江,en,Furue
古江,ko,후루에
古江,zh-cn,古江
古江,zh-tw,古江
夏井大地ヶ浦,ja,夏井大地ヶ浦
夏井大地ヶ浦,ja-Hrkt,なついおじがうら
夏井大地ヶ浦,en,Ochigaura
夏井大地ヶ浦,ko,오치가우라
夏井大地ヶ浦,zh-cn,大地浦
夏井大地ヶ浦,zh-tw,大地浦
下小倉,en,Shimo Ogura
下小倉,ko,시모오구라
下小倉,zh-cn,下小仓
下小倉,zh-tw,下小倉
大分駅前３,ja,大分駅前３
大分駅前３,ja-Hrkt,おおいたえきまえ
大分駅前３,en,Oita Station(For Akeno・Ueno・Route 10Line Via Motomachi)
大分駅前３,ko,오이타에키마에(아케노・우에노・모토마치 국도 10 호선)
大分駅前３,zh-cn,大分站前(明野・上野・元町 国道10号線)
大分駅前３,zh-tw,大分站前(明野・上野・元町 國道10號线)
中央通りトキハ前１,ja,中央通りトキハ前１
中央通りトキハ前１,ja-Hrkt,ちゅうおうどおり
中央通りトキハ前１,en,Chuo Dori ①[Tokiwa Mae 1]
中央通りトキハ前１,ko,추오도리① [토키와마에1]
中央通りトキハ前１,zh-cn,中央通①［ＴＯＫＩＷＡ前１］
中央通りトキハ前１,zh-tw,中央通①［ＴＯＫＩＷＡ前１］
大分市役所合同新聞社,ja,大分市役所合同新聞社
大分市役所合同新聞社,ja-Hrkt,おおいたしやくしょごうどうしんぶんしゃまえ
大分市役所合同新聞社,en,Oita City Hall Godo Shimbunsha Mae
大分市役所合同新聞社,ko,오이타시청 합동신문사 앞
大分市役所合同新聞社,zh-cn,大分市役所合同新闻社前
大分市役所合同新聞社,zh-tw,大分市役所合同新聞社前
片島中,ko,가타시마나카
片島中,zh-cn,片岛中
片島中,zh-tw,片島中
ロングヒル入口,ko,롱힐이리구치
ロングヒル入口,zh-cn,ＬＯＮＧ ＨＩＬＬ入口
ロングヒル入口,zh-tw,ＬＯＮＧ ＨＩＬＬ入口
道の駅さがのせき,ko,미치노에키사가노세키
道の駅さがのせき,zh-cn,道之站佐贺关
道の駅さがのせき,zh-tw,道路休息站佐賀關
中央通りトキハ前２,ja,中央通りトキハ前２
中央通りトキハ前２,ja-Hrkt,ちゅうおうどおり
中央通りトキハ前２,en,Chuo Dori ②[Tokiwa Mae 2]
中央通りトキハ前２,ko,추오도리② [토키와마에2]
中央通りトキハ前２,zh-cn,中央通②［ＴＯＫＩＷＡ前２］
中央通りトキハ前２,zh-tw,中央通②［ＴＯＫＩＷＡ前２］
中央通りトキハ会館入口３,ja,中央通りトキハ会館入口３
中央通りトキハ会館入口３,ja-Hrkt,ちゅうおうどおり
中央通りトキハ会館入口３,en,Chuo Dori ③[Tokiwa Kaikan Iriguchi 3]
中央通りトキハ会館入口３,ko,추오도리③ [토키와카이칸이리구치3]
中央通りトキハ会館入口３,zh-cn,中央通③［ＴＯＫＩＷＡ会馆入口３］
中央通りトキハ会館入口３,zh-tw,中央通③［ＴＯＫＩＷＡ會館入口３］
大分駅前７番,ja,大分駅前７番
大分駅前７番,ja-Hrkt,おおいたえきまえ
大分駅前７番,en,Oita Station(For Aobadai・Kenritsu Toshokan・Yahata)
大分駅前７番,ko,오이타에키마에(아오바다이・켄리쓰토쇼칸・야하타)
大分駅前７番,zh-cn,大分站前(青叶台・县立图书馆・八幡)
大分駅前７番,zh-tw,大分站前(青葉台・縣立圖書館・八幡)
中央通りフォーラス前６,ja,中央通りフォーラス前６
中央通りフォーラス前６,ja-Hrkt,ちゅうおうどおり
中央通りフォーラス前６,en,Chuo Dori ⑥[Oita Bus/Oita Kotsu]
中央通りフォーラス前６,ko,추오도리⑥ [오이타버스/오이타코쓰]
中央通りフォーラス前６,zh-cn,中央通⑥［大分巴士/大分交通］
中央通りフォーラス前６,zh-tw,中央通⑥［大分巴士/大分交通］
大分バス,ja,大分バス
大分バス,ja-Hrkt,オオイタバス
大分バス,en,Oita Bus
大分バス,ko,오이타버스
大分バス,zh-cn,大分巴士
大分バス,zh-tw,大分巴士
畑中線　鶴崎線,ja,畑中線　鶴崎線
畑中線　鶴崎線,en,Hatanaka Line Tsurusaki Line
畑中線　鶴崎線,zh-cn,畑中线 鹤崎线
畑中線　鶴崎線,zh-tw,畑中線 鶴崎線
畑中線　鶴崎線,ko,하타나카선 쓰루사키선
府内大橋経由寒田団地線,ja,府内大橋経由寒田団地線
府内大橋経由寒田団地線,en,Soudadanchi Line via Funai Ohashi Bridge
府内大橋経由寒田団地線,zh-cn,经府内大桥的寒田团地线
府内大橋経由寒田団地線,zh-tw,經府內大橋的寒田團地線
府内大橋経由寒田団地線,ko,후나이 오하시 경유 한다 단지선
畑野浦経由蒲江線,ja,畑野浦経由蒲江線
畑野浦経由蒲江線,en,Kamae Line via Hatanoura
畑野浦経由蒲江線,zh-cn,蒲江线经由畑野浦
畑野浦経由蒲江線,zh-tw,蒲江線經由畑野浦
畑野浦経由蒲江線,ko,하타노우라 경유 가마에선
宇目・直川線,ja,宇目・直川線
宇目・直川線,en,Ume/Naokawa Line
宇目・直川線,zh-cn,宇目/直川线
宇目・直川線,zh-tw,宇目/直川線
宇目・直川線,ko,우메 · 나오카와 선
大分～わさだタウン線,ja,大分～わさだタウン線
大分～わさだタウン線,en,Oita - Wasada Town Line
大分～わさだタウン線,zh-cn,大分 - 稙田市镇线
大分～わさだタウン線,zh-tw,大分 - 稙田市鎮線
大分～わさだタウン線,ko,오이타 - 와사다 타운선
わさだタウン～パークプレイス線,ja,わさだタウン～パークプレイス線
わさだタウン～パークプレイス線,en,Wasada Town - Park Place Line
わさだタウン～パークプレイス線,zh-cn,稙田町 - 公园广场线
わさだタウン～パークプレイス線,zh-tw,稙田町 - 公園廣場線
わさだタウン～パークプレイス線,ko,와사다타운 - 파크플레이스선
佐臼ライナー,ja,佐臼ライナー
佐臼ライナー,en,Sausu Liner
佐臼ライナー,zh-cn,佐臼班轮
佐臼ライナー,zh-tw,佐臼班輪
佐臼ライナー,ko,사우스라이너
猪野経由宮河内線,ja,猪野経由宮河内線
猪野経由宮河内線,en,Miyakochi Line via Ino
猪野経由宮河内線,zh-cn,经猪野的宫河内线
猪野経由宮河内線,zh-tw,經猪野的宮河内線
猪野経由宮河内線,ko,이노노 경유 미야카와치선
古国府循環線,ja,古国府循環線
古国府循環線,en,Furugou loop line
古国府循環線,zh-cn,古国府环线
古国府循環線,zh-tw,古國府環線
古国府循環線,ko,고국부 순환선
大学病院線,ja,大学病院線
大学病院線,en,University hospital line
大学病院線,zh-cn,大学医院专线
大学病院線,zh-tw,大學醫院專線
大学病院線,ko,대학병원선
萩原経由大分高校・情報科学高校線,ja,萩原経由大分高校・情報科学高校線
萩原経由大分高校・情報科学高校線,en,Oita High School/Information Science High School Line via Hagiwara
萩原経由大分高校・情報科学高校線,zh-cn,大分高中/信息科学高中线经由萩原
萩原経由大分高校・情報科学高校線,zh-tw,大分高中/信息科學高中線經由萩原
萩原経由大分高校・情報科学高校線,ko,하기와라 경유 오이타 고교/정보 과학 고교선
大分～佐伯線,ja,大分～佐伯線
大分～佐伯線,en,Oita - Saiki Line
大分～佐伯線,zh-cn,大分 - 佐伯线
大分～佐伯線,zh-tw,大分 - 佐伯線
大分～佐伯線,ko,오이타 - 사에키선
青山経由蒲江線,ja,青山経由蒲江線
青山経由蒲江線,en,Kamae Line via Aoyama
青山経由蒲江線,zh-cn,蒲江线途经青山
青山経由蒲江線,zh-tw,蒲江線途經青山
青山経由蒲江線,ko,아오야마 경유 가마에선
賀来新川線,ja,賀来新川線
賀来新川線,en,Kaku Shinkawa Line
賀来新川線,zh-cn,贺来新川线
賀来新川線,zh-tw,賀來新川線
賀来新川線,ko,카가 신카와 선
鶴崎経由丸亀線,ja,鶴崎経由丸亀線
鶴崎経由丸亀線,en,Marugame Line via Tsurusaki
鶴崎経由丸亀線,zh-cn,经鹤崎的丸龟线
鶴崎経由丸亀線,zh-tw,經鶴崎的丸龜線
鶴崎経由丸亀線,ko,쓰루사키 경유 마루가메선
鶴崎線,ja,鶴崎線
鶴崎線,en,Tsurusaki Line
鶴崎線,zh-cn,鹤崎线
鶴崎線,zh-tw,鶴崎線
鶴崎線,ko,쓰루사키선
大分きゃんバス,ja,大分きゃんバス
大分きゃんバス,en,Oita Kyan Bus
大分きゃんバス,zh-cn,大分中心市街地循环巴士
大分きゃんバス,zh-tw,大分中心市街地循環巴士
大分きゃんバス,ko,오이타 짱 버스
畑中線　佐賀関線,ja,畑中線　佐賀関線
畑中線　佐賀関線,en,Hatanaka Line Saganoseki Line
畑中線　佐賀関線,zh-cn,畑中线 佐贺关线
畑中線　佐賀関線,zh-tw,畑中線 佐賀關綫
畑中線　佐賀関線,ko,하타나카선 사가세키선
敷戸団地・星和台線,ja,敷戸団地・星和台線
敷戸団地・星和台線,en,Shido Danchi/Seiwadai Line
敷戸団地・星和台線,zh-cn,敷户团地・星和台线
敷戸団地・星和台線,zh-tw,敷戶團地・星和台線
敷戸団地・星和台線,ko,부도단지/호시와다이선
高城駅スクール線,ja,高城駅スクール線
高城駅スクール線,en,Takagi Station School Line
高城駅スクール線,zh-cn,高城站学校线
高城駅スクール線,zh-tw,高城站學校線
高城駅スクール線,ko,다카기역 스쿨선
法勝台線,ja,法勝台線
法勝台線,en,Hosshodai Line
法勝台線,zh-cn,法勝台线
法勝台線,zh-tw,法勝台線
法勝台線,ko,법승대선
高城経由パークプレイス線,ja,高城経由パークプレイス線
高城経由パークプレイス線,en,Park Place Line via Takagi
高城経由パークプレイス線,zh-cn,公园广场线通过高城
高城経由パークプレイス線,zh-tw,公園廣場線通過高城
高城経由パークプレイス線,ko,다카기로 경유 파크플레이스선
宗方台線,ja,宗方台線
宗方台線,en,Munakatadai Line
宗方台線,zh-cn,宗方台线
宗方台線,zh-tw,宗方台線
宗方台線,ko,종방 대선
羽田循環線,ja,羽田循環線
羽田循環線,en,Hada loop line
羽田循環線,zh-cn,羽田环线
羽田循環線,zh-tw,羽田環線
羽田循環線,ko,하네다 순환선
米良バイパス経由・萩原経由パークプレイス線,ja,米良バイパス経由・萩原経由パークプレイス線
米良バイパス経由・萩原経由パークプレイス線,en,Park Place Line via Mera Bypass/Hagiwara
米良バイパス経由・萩原経由パークプレイス線,zh-cn,公园广场线通过 米良Bypass/萩原
米良バイパス経由・萩原経由パークプレイス線,zh-tw,公園廣場線通過 米良Bypass/萩原
米良バイパス経由・萩原経由パークプレイス線,ko,요나 바이패스 경유/하기와라 경유 파크 플레이스선
城南団地線,ja,城南団地線
城南団地線,en,Jonan Danchi Line
城南団地線,zh-cn,城南团地线
城南団地線,zh-tw,城南團地線
城南団地線,ko,성남단지선
富士見が丘・緑が丘線,ja,富士見が丘・緑が丘線
富士見が丘・緑が丘線,en,Fujimigaoka/Midorigaoka Line
富士見が丘・緑が丘線,zh-cn,富士见丘/绿丘线
富士見が丘・緑が丘線,zh-tw,富士見丘/綠丘線
富士見が丘・緑が丘線,ko,후지미가오카/미도리가오카선
明野団地線,ja,明野団地線
明野団地線,en,Akeno Danchi Line
明野団地線,zh-cn,明野团地线
明野団地線,zh-tw,明野團地線
明野団地線,ko,아키노 단지선
高江・大南団地線,ja,高江・大南団地線
高江・大南団地線,en,Takae/Dainami Complex Line
高江・大南団地線,zh-cn,高江/大南团地线
高江・大南団地線,zh-tw,高江/大南團地線
高江・大南団地線,ko,다카에·대남단지선
明磧経由ふじが丘・田尻グリーンハイツ線　鶴崎線,ja,明磧経由ふじが丘・田尻グリーンハイツ線　鶴崎線
明磧経由ふじが丘・田尻グリーンハイツ線　鶴崎線,en,Fujigaoka/Tajiri Green Heights Line via Myosui Tsurusaki Line
