route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1441,60_日祝(共通),e76f2ceb-9fe1-4168-a488-534415e546e9,,,,yokkaichi_bungotakada_4_4,1441,0,0
1260,60_土曜(共通),c0e640e1-6fd0-4086-8ffa-542bba855c25,,,,,1260,0,0
1871,54_平日(共通),f49b27d3-1798-454c-9b35-5497b50f4708,,,,,1871,0,0
1440,60_日祝(共通),c0cfe557-0da9-4569-ace4-55226075177d,,,,bungotakada_yokkaichi_2_4,1440,0,0
2060,58_平日(共通),7f0472bc-b2cf-492d-bdf3-56c15f737f63,,,,,2060,0,0
1651,55_日祝(共通),cf1e98ec-f6f8-488a-a796-56cd38a60055,,,,,1651,0,0
1442,60_平日(共通),77bcea6a-5cbe-4abc-a39f-5744c64ecc31,,,,bungotakada_yokkaichi_1_1,1442,0,0
1981,58_日祝(共通),f03fc7f3-281b-4efb-b64c-57fa2df083ae,,,,,1981,0,0
1443,60_土曜(共通),c19bcf34-abc7-424b-ba34-599e652918de,,,,yokkaichi_bungotakada_6_3,1443,0,0
1441,60_日祝(共通),0cf5a4c0-2367-481e-8598-59a788cd08f4,,,,yokkaichi_bungotakada_1_4,1441,0,0
2810,58_平日(共通),0f00282f-1402-4eb0-89d2-5a34cb96404d,,,,,2810,0,0
1442,60_平日(共通),1d32f3ad-366e-40ba-8792-5a9a67f45066,,,,bungotakada_yokkaichi_6_1,1442,0,0
1870,58_土曜(共通),b45dd8f2-8a7f-47df-9449-5b48876d59e3,,,,,1870,0,0
2011,58_平日(共通),db34f869-852c-4d36-bd71-5b51b61b116a,,,,,2011,0,0
1981,58_日祝(共通),37843437-90b2-4115-ad3c-5b8bf694585c,,,,,1981,0,0
1651,58_平日(共通),862dbd81-9fac-43ca-8dc9-5c1d88482046,,,,,1651,0,0
1770,55_平日(共通),a7ed3834-d1a5-4cd4-a243-5cb3f8ee15df,,,,,1770,0,0
1881,58_土曜(共通),5ee54702-3661-4ac5-9e6e-5d25620cfad9,,,,,1881,0,0
1670,58_平日(共通),41b2bee5-5692-4065-bd25-5da722fb2cb3,,,,,1670,0,0
3984,15_日祝(共通),e0211be7-1c27-42d1-9d5b-5e4884d5d6ab,,,,,3984,0,0
1441,60_土曜(共通),f72446e4-8056-41c0-b0f7-5e70d4e93f5c,,,,yokkaichi_bungotakada_3_3,1441,0,0
1980,58_日祝(共通),b7bed2db-41af-4128-9bb3-5ee7a393c782,,,,,1980,0,0
2010,58_土曜(共通),777076c4-3adc-41af-8588-5faefed5acee,,,,,2010,0,0
1980,58_日祝(共通),cc863822-3c6d-49f9-9201-5fb831add8d0,,,,,1980,0,0
1651,55_日祝(共通),cec33f77-656a-4717-b1c1-609544e087ae,,,,,1651,0,0
1270,60_平日(共通),2cc5b99d-43fb-4a22-b169-6150776e6275,,,,,1270,0,0
1990,58_平日(共通),7f641d51-3b80-4dcd-b7e9-6219babeab26,,,,,1990,0,0
